Selection	View	Channel	Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	selec.file	element	gap	song	Indiv	Source	Country	Location	Coor.Lat	Coor.Long	Date	Entered.by	Comments	Male.ID.comment	ovlp.sels	old.selec
2360	Spectrogram 1	1	3040.512750000	3040.607145290	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	76.794	4991.5	9756.0		k														
2361	Spectrogram 1	1	3040.863750000	3040.955284826	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	77.145	5672.1	10436.7		v														
2362	Spectrogram 1	1	3041.873750000	3041.985308070	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	78.155	3403.3	10436.7		n														
2363	Spectrogram 1	1	3042.597750000	3042.663540656	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	78.879	2949.5	6806.5		o														
2364	Spectrogram 1	1	3042.760750000	3042.883749923	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	79.042	4310.8	6806.5		p														
2365	Spectrogram 1	1	3043.641750000	3043.747587143	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	79.923	3857.0	10209.8		k														
2366	Spectrogram 1	1	3044.121750000	3044.236168533	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	80.403	3403.3	9302.3		a														
2367	Spectrogram 1	1	3043.200750000	3043.295145290	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	79.482	4991.5	9302.3		u														
2368	Spectrogram 1	1	3044.661750000	3044.776168533	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	80.943	3857.0	9756.0		bb														
2369	Spectrogram 1	1	3045.230750000	3045.325145290	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	81.512	6352.8	9529.1		c														
2370	Spectrogram 1	1	3045.465750000	3045.620215020	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	81.747	5445.2	9302.3		d														
2371	Spectrogram 1	1	3046.080750000	3046.186587143	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	82.362	3176.4	9529.1		e														
2372	Spectrogram 1	1	3046.680750000	3046.740819730	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	82.962	3176.4	9982.9		g														
2373	Spectrogram 1	1	3047.107750000	3047.207866216	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	83.389	4310.8	9756.0		h														
2375	Spectrogram 1	1	3047.810750000	3047.948052240	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	84.092	4083.9	9756.0		j														
2376	Spectrogram 1	1	3048.279750000	3048.431354557	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	84.561	5445.2	10209.8		k														
2377	Spectrogram 1	1	3048.874750000	3048.983447607	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	85.156	4991.5	9529.1		hh														
2378	Spectrogram 1	1	3049.346750000	3049.441145290	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	85.628	3857.0	9756.0		b														
2379	Spectrogram 1	1	3049.727750000	3049.836447607	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	86.009	5899.0	10436.7		dd														
2380	Spectrogram 1	1	3050.099750000	3050.211308070	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	86.381	4310.8	9302.3		w														
2381	Spectrogram 1	1	3050.419750000	3050.525587143	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	86.701	6352.8	10209.8		m														
2382	Spectrogram 1	1	3050.765750000	3050.834401120	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	87.047	4764.6	8848.5		z														
2383	Spectrogram 1	1	3051.146750000	3051.246866216	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	87.428	4537.7	11117.3		f														
2384	Spectrogram 1	1	3051.606750000	3051.686842974	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	87.888	5218.3	10209.8		z														
2385	Spectrogram 1	1	3051.886750000	3052.001168533	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	88.168	5218.3	9529.1		y														
2386	Spectrogram 1	1	3052.224750000	3052.353470850	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	88.506	6352.8	9302.3		ii														
2387	Spectrogram 1	1	3052.752750000	3052.858587144	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	89.034	5899.0	9982.9		k														
2388	Spectrogram 1	1	3053.150750000	3053.279470850	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	89.432	5445.2	10436.7		v														
2389	Spectrogram 1	1	3053.493750000	3053.611028997	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	89.775	5672.1	10436.7		x														
2390	Spectrogram 1	1	3054.011750000	3054.134749923	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	90.293	3403.3	9982.9		n														
2391	Spectrogram 1	1	3054.634750000	3054.694819730	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	90.916	2722.6	6806.5		o														
2392	Spectrogram 1	1	3054.783750000	3054.912470850	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	91.065	4310.8	7940.9		p														
2393	Spectrogram 1	1	3055.249750000	3055.361308070	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	91.531	4764.6	9529.1		u														
2394	Spectrogram 1	1	3055.790750000	3055.888005753	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	92.072	4764.6	9982.9		k														
2395	Spectrogram 1	1	3056.311750000	3056.440470850	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	92.593	3176.4	9982.9		a														
2396	Spectrogram 1	1	3057.137750000	3057.252168534	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	93.419	3176.4	9982.9		n														
2397	Spectrogram 1	1	3058.021750000	3058.116145290	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	94.303	6125.9	9756.0		c														
2398	Spectrogram 1	1	3058.210750000	3058.319447607	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	94.492	4083.9	9302.3		d														
2399	Spectrogram 1	1	3059.025750000	3059.137308069	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	95.307	3403.3	10209.8		e														
2400	Spectrogram 1	1	3059.943750000	3060.078191777	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	96.225	3630.1	10436.7		n														
2401	Spectrogram 1	1	3060.744750000	3060.867749924	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	97.026	6125.9	9529.1		c														
2402	Spectrogram 1	1	3061.019750000	3061.122726680	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	97.301	4310.8	8848.5		d														
2403	Spectrogram 1	1	3096.207750000	3096.325028997	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	132.489	4310.8	10436.7		n														
2404	Spectrogram 1	1	3097.157750000	3097.234982510	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	133.439	6125.9	9302.3		c														
2405	Spectrogram 1	1	3097.334750000	3097.434866216	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	133.616	4764.6	9075.4		d														
2406	Spectrogram 1	1	3098.661750000	3098.724680193	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	134.943	2722.6	8394.7		g														
2407	Spectrogram 1	1	3099.108750000	3099.208866216	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	135.390	3857.0	9302.3		h														
2408	Spectrogram 1	1	3100.821750000	3100.884680194	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	137.103	2949.5	5899.0		o														
2409	Spectrogram 1	1	3100.981750000	3101.093308070	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	137.263	4537.7	7714.1		p														
2410	Spectrogram 1	1	3101.433750000	3101.545308070	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	137.715	4537.7	8848.5		u														
2411	Spectrogram 1	1	3101.868750000	3101.966005753	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	138.150	4537.7	10436.7		k														
2412	Spectrogram 1	1	3102.323750000	3102.432447606	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	138.605	3630.1	10890.4		a														
2413	Spectrogram 1	1	3103.373750000	3103.471005753	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	139.655	6579.6	8621.6		c														
2414	Spectrogram 1	1	3103.582750000	3103.691447606	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	139.864	4537.7	9302.3		d														
2415	Spectrogram 1	1	3104.263750000	3104.361005753	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	140.545	4083.9	10209.8		e														
2416	Spectrogram 1	1	3104.903750000	3104.958098803	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	141.185	2722.6	8621.6		g														
2417	Spectrogram 1	1	3105.301750000	3105.436191777	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	141.583	4310.8	9529.1		h														
2418	Spectrogram 1	1	3105.884750000	3105.982005753	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	142.166	4764.6	10663.6		j														
2419	Spectrogram 1	1	3106.479750000	3106.591308070	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	142.761	3403.3	10890.4		hh														
2420	Spectrogram 1	1	3106.871750000	3107.020494093	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	143.153	3857.0	11117.3		l														
2421	Spectrogram 1	1	3107.412750000	3107.510005754	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	143.694	3630.1	10209.8		b														
2422	Spectrogram 1	1	3107.830750000	3107.948028996	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	144.112	6125.9	10436.7		dd														
2423	Spectrogram 1	1	3108.194750000	3108.283424364	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	144.476	4310.8	9982.9		w														
2424	Spectrogram 1	1	3108.472750000	3108.555703437	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	144.754	6806.5	10209.8		m														
2425	Spectrogram 1	1	3108.763750000	3108.835261584	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	145.045	4991.5	9302.3		z														
2426	Spectrogram 1	1	3247.227833333	3247.333670476	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	27.179	3176.4	9302.3		a														
2427	Spectrogram 1	1	3247.748833333	3247.823205380	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	27.700	2042.0	6352.8		b														
2428	Spectrogram 1	1	3248.635833333	3248.741670476	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	28.587	3630.1	9982.9		c														
2429	Spectrogram 1	1	3248.840833333	3248.952391403	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	28.792	4764.6	9075.4		d														
2430	Spectrogram 1	1	3249.556833333	3249.634065843	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	29.508	2495.7	5445.2		e														
2431	Spectrogram 1	1	3249.724833333	3249.816368159	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	29.676	3403.3	7714.1		f														
2432	Spectrogram 1	1	3250.439833333	3250.542810012	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	30.391	4764.6	9302.3		m														
2433	Spectrogram 1	1	3250.952833333	3251.072972793	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	30.904	3857.0	9756.0		o														
2434	Spectrogram 1	1	3251.469833333	3251.575670476	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	31.421	4764.6	9529.1		p														
2435	Spectrogram 1	1	3251.878833333	3251.978949549	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	31.830	4083.9	10436.7		g														
2436	Spectrogram 1	1	3252.390833333	3252.476647233	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	32.342	2949.5	8167.8		q														
2437	Spectrogram 1	1	3252.562833333	3252.645786769	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	32.514	5672.1	9302.3		r														
2438	Spectrogram 1	1	3257.743833333	3257.855391403	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	37.695	2949.5	9529.1		a														
2439	Spectrogram 1	1	3258.138833333	3258.218926306	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	38.090	2495.7	6579.6		b														
2440	Spectrogram 1	1	3258.850833333	3258.948089087	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	38.802	3176.4	10663.6		c														
2441	Spectrogram 1	1	3259.039833333	3259.162833256	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	38.991	5672.1	9529.1		d														
2442	Spectrogram 1	1	3259.744833333	3259.842089086	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	39.696	2495.7	5445.2		e														
2443	Spectrogram 1	1	3259.921833333	3260.036251867	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	39.873	4083.9	7487.2		f														
2457	Spectrogram 1	1	3262.872833333	3262.975810013	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	42.824	2722.6	9302.3		a														
2458	Spectrogram 1	1	3263.424833333	3263.493484453	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	43.376	2268.8	6125.9		b														
2459	Spectrogram 1	1	3264.423833333	3264.521089087	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	44.375	3176.4	5445.2		c														
2460	Spectrogram 1	1	3264.617833333	3264.735112330	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	44.569	5218.3	9756.0		d														
2461	Spectrogram 1	1	3305.794833333	3305.897810013	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	85.746	3857.0	9302.3		a														
2462	Spectrogram 1	1	3307.162833333	3307.260089086	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	87.114	2722.6	5899.0		c														
2463	Spectrogram 1	1	3307.351833333	3307.480554183	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	87.303	5218.3	9075.4		d														
2464	Spectrogram 1	1	3308.056833333	3308.151228623	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	88.008	2949.5	4991.5		e														
2465	Spectrogram 1	1	3308.222833333	3308.325810013	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	88.174	3857.0	6806.5		f														
2466	Spectrogram 1	1	3308.839833333	3308.959972793	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	88.791	4764.6	10436.7		m														
2467	Spectrogram 1	1	3309.374833333	3309.489251867	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	89.326	3630.1	9529.1		o														
2468	Spectrogram 1	1	3309.891833333	3309.977647233	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	89.843	4764.6	10209.8		p														
2469	Spectrogram 1	1	3310.311833333	3310.423391403	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	90.263	4991.5	9982.9		gg														
2470	Spectrogram 1	1	3310.883833333	3310.972507697	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	90.835	3403.3	8167.8		q														
2471	Spectrogram 1	1	3311.061833333	3311.147647233	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	91.013	5899.0	9529.1		r														
2472	Spectrogram 1	1	3311.433833333	3311.548251866	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	91.385	6352.8	10209.8		s														
2473	Spectrogram 1	1	3311.902833333	3311.988647233	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	91.854	4764.6	9529.1		t														
2474	Spectrogram 1	1	3312.271833333	3312.351926307	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	92.223	4537.7	9302.3		u														
2475	Spectrogram 1	1	3312.687833333	3312.776507696	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	92.639	3403.3	9302.3		v														
2476	Spectrogram 1	1	3313.019833333	3313.111368159	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	92.971	3630.1	9075.4		k														
2477	Spectrogram 1	1	3313.345833333	3313.440228623	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	93.297	4310.8	10663.6		ll														
2478	Spectrogram 1	1	3313.694833333	3313.803530940	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	93.646	3630.1	9982.9		n														
2479	Spectrogram 1	1	3314.123833333	3314.243972793	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	94.075	5672.1	10209.8		j														
2480	Spectrogram 1	1	3315.971833333	3316.063368160	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	95.923	3176.4	9756.0		a														
2481	Spectrogram 1	1	3316.323833333	3316.403926306	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	96.275	1815.1	6352.8		b														
2482	Spectrogram 1	1	3316.809833333	3316.921391403	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	96.761	2268.8	5218.3		c														
2483	Spectrogram 1	1	3317.000833333	3317.120972793	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	96.952	4991.5	9302.3		d														
2484	Spectrogram 1	1	3317.507833333	3317.602228623	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	97.459	2722.6	5218.3		e														
2485	Spectrogram 1	1	3317.687833333	3317.796530940	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	97.639	3857.0	6806.5		f														
2486	Spectrogram 1	1	3317.984833333	3318.096391403	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	97.936	4764.6	9756.0		g														
2487	Spectrogram 1	1	3318.348833333	3318.488996036	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	98.300	5672.1	10209.8		h														
2488	Spectrogram 1	1	3318.700833333	3318.803810013	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	98.652	2949.5	9529.1		i														
2489	Spectrogram 1	1	3319.011833333	3319.129112330	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	98.963	4991.5	9982.9		j														
2490	Spectrogram 1	1	3319.303833333	3319.409670476	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	99.255	4083.9	9982.9		l														
2491	Spectrogram 1	1	3319.689833333	3319.795670476	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	99.641	4537.7	9302.3		m														
2493	Spectrogram 1	1	3315.459833333	3315.568530939	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	95.411	4083.9	9529.1		n														
2494	Spectrogram 1	1	3315.070833333	3315.202414646	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	95.022	4083.9	10663.6		w														
2495	Spectrogram 1	1	3314.735833333	3314.873135573	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	94.687	3403.3	9982.9		x														
2496	Spectrogram 1	1	3314.412833333	3314.541554183	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	94.364	4537.7	10436.7		y														
2497	Spectrogram 1	1	3320.061833333	3320.176251866	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	100.013	3176.4	9982.9		o														
2498	Spectrogram 1	1	3320.464833333	3320.573530940	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	100.416	5445.2	9756.0		p														
2499	Spectrogram 1	1	3320.856833333	3320.928344917	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	100.808	5218.3	10436.7		gg														
2500	Spectrogram 1	1	3321.213833333	3321.273903063	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	101.165	2949.5	7487.2		q														
2501	Spectrogram 1	1	3321.401833333	3321.473344916	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	101.353	4991.5	8394.7		r														
2502	Spectrogram 1	1	3321.733833333	3321.845391403	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	101.685	7033.4	9982.9		s														
2503	Spectrogram 1	1	3322.111833333	3322.220530940	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	102.063	4764.6	9756.0		t														
