Selection	View	Channel	Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	selec.file	element	gap	song	Indiv	Source	Country	Location	Coor.Lat	Coor.Long	Date	Entered.by	Comments	Male.ID.comment	ovlp.sels	old.selec	selec.file.1	selec.file.2	sound.files.num	sf.element
933	Spectrogram 1	1	4561.592897959	4561.817412445	ARAYA-SAL-113.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-113.WAV	81.068	4503.5	9276.0	ARAYA-SAL-113.Table.1.selections.txt	a	0.381331863	NA	22	Own recordins	Dominican Republic	Ecological reserve lagoons, 100 m from reserve entrance	18.512965	-68.378358	22-Jan-18	KK	NA	NA	NA	53	vervain.selections.txt	vervain_selections_all_files.txt	113	113-a
934	Spectrogram 1	1	4562.068897959	4562.209954346	ARAYA-SAL-113.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-113.WAV	81.544	2666.7	8469.4	ARAYA-SAL-113.Table.1.selections.txt	w	0.134821173000006	NA	22	Own recordins	Dominican Republic	Ecological reserve lagoons, 100 m from reserve entrance	18.512965	-68.378358	22-Jan-18	KK	NA	NA	NA	39	vervain.selections.txt	vervain_selections_all_files.txt	113	113-w
935	Spectrogram 1	1	4562.259897959	4562.448004689	ARAYA-SAL-113.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-113.WAV	81.735	4593.8	7393.9	ARAYA-SAL-113.Table.1.selections.txt	x	0.226499570000001	NA	22	Own recordins	Dominican Republic	Ecological reserve lagoons, 100 m from reserve entrance	18.512965	-68.378358	22-Jan-18	KK	NA	NA	NA	40	vervain.selections.txt	vervain_selections_all_files.txt	113	113-x
2898	Spectrogram 1	1	4562.640897959	4562.774413279	ARAYA-SAL-113.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-113.WAV	82.116	3952.0	8601.5		mm	NA	NA	22	Own recordins	Dominican Republic	Ecological reserve lagoons, 100 m from reserve entrance	NA	NA				NA	NA	NA	vervain.selections.txt	vervain_selections_all_files.txt	113	113-mm
936	Spectrogram 1	1	4626.797310658	4627.038006367	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	0.024	3937.5	9342.9	ARAYA-SAL-114.Table.1.selections.txt	a	0.285573981	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	1	vervain.selections.txt	vervain_selections_all_files.txt	114	114-a
937	Spectrogram 1	1	4627.143310658	4627.347598613	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	0.370	4312.5	10125.0	ARAYA-SAL-114.Table.1.selections.txt	b	0.29271333	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	2	vervain.selections.txt	vervain_selections_all_files.txt	114	114-b
938	Spectrogram 1	1	4627.558310658	4627.685737799	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	0.785	4160.0	9547.4	ARAYA-SAL-114.Table.1.selections.txt	c	0.207041136	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	3	vervain.selections.txt	vervain_selections_all_files.txt	114	114-c
939	Spectrogram 1	1	4627.870310658	4628.022280436	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	1.097	4125.0	9843.8	ARAYA-SAL-114.Table.1.selections.txt	d	0.242737884	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	4	vervain.selections.txt	vervain_selections_all_files.txt	114	114-d
940	Spectrogram 1	1	4628.250310658	4628.442462695	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	1.477	3468.8	9375.0	ARAYA-SAL-114.Table.1.selections.txt	e	0.292713331	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	5	vervain.selections.txt	vervain_selections_all_files.txt	114	114-e
941	Spectrogram 1	1	4628.602310658	4628.750198032	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	1.829	6750.0	10500.0	ARAYA-SAL-114.Table.1.selections.txt	f	0.242737884	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	6	vervain.selections.txt	vervain_selections_all_files.txt	114	114-f
942	Spectrogram 1	1	4628.924310658	4629.053760451	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	2.151	3937.5	9656.2	ARAYA-SAL-114.Table.1.selections.txt	g	0.149926341	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	7	vervain.selections.txt	vervain_selections_all_files.txt	114	114-g
943	Spectrogram 1	1	4629.230310658	4629.379986981	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	2.457	3831.4	9074.3	ARAYA-SAL-114.Table.1.selections.txt	h	0.257016583	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	8	vervain.selections.txt	vervain_selections_all_files.txt	114	114-h
944	Spectrogram 1	1	4629.641310658	4629.769913881	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	2.868	3468.8	9656.2	ARAYA-SAL-114.Table.1.selections.txt	g	0.164205039	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	9	vervain.selections.txt	vervain_selections_all_files.txt	114	114-g
945	Spectrogram 1	1	4629.937310658	4630.121372083	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	3.164	4687.5	9134.9	ARAYA-SAL-114.Table.1.selections.txt	hh	0.264155932	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	10	vervain.selections.txt	vervain_selections_all_files.txt	114	114-hh
947	Spectrogram 1	1	4630.625310658	4630.789567558	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	3.852	5625.0	10125.0	ARAYA-SAL-114.Table.1.selections.txt	cc	0.214180486	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	13	vervain.selections.txt	vervain_selections_all_files.txt	114	114-cc
949	Spectrogram 1	1	4631.194310658	4631.371273921	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	4.421	5062.5	9826.9	ARAYA-SAL-114.Table.1.selections.txt	i	0.249877232999999	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	14	vervain.selections.txt	vervain_selections_all_files.txt	114	114-i
950	Spectrogram 1	1	4631.596310658	4631.773065365	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	4.823	3937.5	11156.2	ARAYA-SAL-114.Table.1.selections.txt	j	0.328410078	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	15	vervain.selections.txt	vervain_selections_all_files.txt	114	114-j
951	Spectrogram 1	1	4632.205310658	4632.297896578	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	5.432	2531.2	9074.3	ARAYA-SAL-114.Table.1.selections.txt	k	0.128508291	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	16	vervain.selections.txt	vervain_selections_all_files.txt	114	114-k
952	Spectrogram 1	1	4632.395310658	4632.544986982	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	5.622	2718.8	7528.3	ARAYA-SAL-114.Table.1.selections.txt	l	0.228459185	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	17	vervain.selections.txt	vervain_selections_all_files.txt	114	114-l
953	Spectrogram 1	1	4632.996310658	4633.103511268	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	6.223	4125.0	10242.2	ARAYA-SAL-114.Table.1.selections.txt	c	0.242737883999999	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	18	vervain.selections.txt	vervain_selections_all_files.txt	114	114-c
954	Spectrogram 1	1	4633.478310658	4633.621919022	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	6.705	3656.2	9342.5	ARAYA-SAL-114.Table.1.selections.txt	cc	0.271295282	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	19	vervain.selections.txt	vervain_selections_all_files.txt	114	114-cc
955	Spectrogram 1	1	4633.850310658	4633.999986982	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	7.077	4031.2	10125.0	ARAYA-SAL-114.Table.1.selections.txt	aa	0.271295282000001	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	43	vervain.selections.txt	vervain_selections_all_files.txt	114	114-aa
956	Spectrogram 1	1	4634.310310658	4634.477871304	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	7.537	3843.8	11211.0	ARAYA-SAL-114.Table.1.selections.txt	ccc	0.235598533999999	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	44	vervain.selections.txt	vervain_selections_all_files.txt	114	114-ccc
957	Spectrogram 1	1	4634.716310658	4634.863964329	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	7.943	6468.8	9375.0	ARAYA-SAL-114.Table.1.selections.txt	m	0.185623087999999	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	45	vervain.selections.txt	vervain_selections_all_files.txt	114	114-m
958	Spectrogram 1	1	4634.912310658	4635.136681087	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	8.139	4500.0	8156.2	ARAYA-SAL-114.Table.1.selections.txt	n	0.242737884	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	46	vervain.selections.txt	vervain_selections_all_files.txt	114	114-n
959	Spectrogram 1	1	4635.397310658	4635.566962748	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	8.624	3281.2	9187.5	ARAYA-SAL-114.Table.1.selections.txt	z	0.221319834999999	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	39	vervain.selections.txt	vervain_selections_all_files.txt	114	114-z
960	Spectrogram 1	1	4635.859310658	4636.015098421	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	9.086	2718.8	9093.8	ARAYA-SAL-114.Table.1.selections.txt	ii	0.235598534999999	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	40	vervain.selections.txt	vervain_selections_all_files.txt	114	114-ii
961	Spectrogram 1	1	4636.211310658	4636.383236165	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	9.438	3562.5	9281.2	ARAYA-SAL-114.Table.1.selections.txt	ee	0.299852680000001	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	38	vervain.selections.txt	vervain_selections_all_files.txt	114	114-ee
962	Spectrogram 1	1	4636.702310658	4636.879232546	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	9.929	3656.2	9656.2	ARAYA-SAL-114.Table.1.selections.txt	gg	0.214180486	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	47	vervain.selections.txt	vervain_selections_all_files.txt	114	114-gg
963	Spectrogram 1	1	4637.108310658	4637.325582817	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	10.335	5343.8	9000.0	ARAYA-SAL-114.Table.1.selections.txt	o	0.299852679999999	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	48	vervain.selections.txt	vervain_selections_all_files.txt	114	114-o
964	Spectrogram 1	1	4637.551310658	4637.736217241	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	10.778	3656.2	10687.5	ARAYA-SAL-114.Table.1.selections.txt	a	0.285573980999999	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	37	vervain.selections.txt	vervain_selections_all_files.txt	114	114-a
965	Spectrogram 1	1	4637.860310658	4638.049309532	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	11.087	4218.8	9937.5	ARAYA-SAL-114.Table.1.selections.txt	b	0.221319835000001	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	36	vervain.selections.txt	vervain_selections_all_files.txt	114	114-b
4132	Spectrogram 1	1	4638.165310658	4638.297430339	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	11.392	7864.4	10620.3		99	NA	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	NA	NA				NA	NA	NA		vervain_selections_all_files.txt	114	114-99
966	Spectrogram 1	1	4638.340310658	4638.473136934	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	11.567	4031.2	9343.2	ARAYA-SAL-114.Table.1.selections.txt	c	0.214180485	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	35	vervain.selections.txt	vervain_selections_all_files.txt	114	114-c
967	Spectrogram 1	1	4638.655310658	4638.800535076	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	11.882	3656.2	9750.0	ARAYA-SAL-114.Table.1.selections.txt	d	0.214180485	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	34	vervain.selections.txt	vervain_selections_all_files.txt	114	114-d
968	Spectrogram 1	1	4639.062310658	4639.223269557	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	12.289	4500.0	9937.5	ARAYA-SAL-114.Table.1.selections.txt	e	0.228459185	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	33	vervain.selections.txt	vervain_selections_all_files.txt	114	114-e
969	Spectrogram 1	1	4639.396310658	4639.568236164	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	12.623	7218.8	9562.5	ARAYA-SAL-114.Table.1.selections.txt	f	0.228459185	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	32	vervain.selections.txt	vervain_selections_all_files.txt	114	114-f
970	Spectrogram 1	1	4639.702310658	4639.813556574	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	12.929	3656.2	9562.5	ARAYA-SAL-114.Table.1.selections.txt	g	0.164205039	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	30	vervain.selections.txt	vervain_selections_all_files.txt	114	114-g
971	Spectrogram 1	1	4639.987310658	4640.134367102	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	13.214	3750.0	10218.8	ARAYA-SAL-114.Table.1.selections.txt	h	0.249877234	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	31	vervain.selections.txt	vervain_selections_all_files.txt	114	114-h
972	Spectrogram 1	1	4640.380310658	4640.482114781	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	13.607	4875.0	10031.2	ARAYA-SAL-114.Table.1.selections.txt	g	0.199901787	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	29	vervain.selections.txt	vervain_selections_all_files.txt	114	114-g
973	Spectrogram 1	1	4640.619310658	4640.784033279	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	13.846	5062.5	9750.0	ARAYA-SAL-114.Table.1.selections.txt	hh	0.249877233000001	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	28	vervain.selections.txt	vervain_selections_all_files.txt	114	114-hh
974	Spectrogram 1	1	4640.933310658	4641.073272661	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	14.160	7031.2	9750.0	ARAYA-SAL-114.Table.1.selections.txt	ff	0.178483738000001	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	27	vervain.selections.txt	vervain_selections_all_files.txt	114	114-ff
975	Spectrogram 1	1	4641.255310658	4641.397085691	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	14.482	4406.2	10406.2	ARAYA-SAL-114.Table.1.selections.txt	c	0.257016582999999	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	26	vervain.selections.txt	vervain_selections_all_files.txt	114	114-c
976	Spectrogram 1	1	4641.518310658	4641.678364147	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	14.745	6843.8	10218.8	ARAYA-SAL-114.Table.1.selections.txt	f	0.207041136000001	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	25	vervain.selections.txt	vervain_selections_all_files.txt	114	114-f
977	Spectrogram 1	1	4641.751310658	4641.893427193	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	14.978	3750.0	10218.8	ARAYA-SAL-114.Table.1.selections.txt	i	0.271295281999999	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	24	vervain.selections.txt	vervain_selections_all_files.txt	114	114-i
978	Spectrogram 1	1	4642.145310658	4642.338717872	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	15.372	3750.0	10311.4	ARAYA-SAL-114.Table.1.selections.txt	j	0.299852679999999	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	23	vervain.selections.txt	vervain_selections_all_files.txt	114	114-j
979	Spectrogram 1	1	4642.618310658	4642.720067895	ARAYA-SAL-114.WAV	C:\Users\melan\Documents\vervain_recs\converted_sound_files\ARAYA-SAL-114.WAV	15.845	3000.0	10173.0	ARAYA-SAL-114.Table.1.selections.txt	k	0.164205039	NA	23	Own recordins	Dominican Republic	Ecological reserve lagoons,	18.512974	-68.378038	22-Jan-18	CO	different individual than previous recording	NA	NA	20	vervain.selections.txt	vervain_selections_all_files.txt	114	114-k
