Selection	View	Channel	Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	selec.file	element	gap	song	Indiv	Source	Country	Location	Coor.Lat	Coor.Long	Date	Entered.by	Comments	Male.ID.comment	ovlp.sels	old.selec	selec.file.1
3410	Spectrogram 1	1	3324.808409170	3324.924460241	ARAYA-SAL-094.wav	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-094.wav	1.099	5552.0	9110.4															
3411	Spectrogram 1	1	3325.292252864	3325.483290781	ARAYA-SAL-094.wav	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-094.wav	1.583	4967.8	9004.2															
3412	Spectrogram 1	1	3325.872301951	3326.009777834	ARAYA-SAL-094.wav	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-094.wav	2.163	6242.4	9535.3															
3413	Spectrogram 1	1	3326.331150030	3326.491836128	ARAYA-SAL-094.wav	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-094.wav	2.622	6235.4	8914.7															
3414	Spectrogram 1	1	3326.823920729	3327.006031640	ARAYA-SAL-094.wav	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-094.wav	3.114	7219.6	9188.1															
3415	Spectrogram 1	1	3327.211352765	3327.332760039	ARAYA-SAL-094.wav	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-094.wav	3.502	6727.5	9242.8															
3416	Spectrogram 1	1	3327.625565817	3327.770183305	ARAYA-SAL-094.wav	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-094.wav	3.916	6618.1	9297.4															
3417	Spectrogram 1	1	3328.071750230	3328.236007130	ARAYA-SAL-094.wav	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-094.wav	4.362	5743.3	9734.9															
3418	Spectrogram 1	1	3328.523156352	3328.680271647	ARAYA-SAL-094.wav	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-094.wav	4.814	6180.7	9242.8															
3419	Spectrogram 1	1	3328.986987599	3329.108394873	ARAYA-SAL-094.wav	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-094.wav	5.278	6290.1	9734.9															
3420	Spectrogram 1	1	3329.381254696	3329.550867799	ARAYA-SAL-094.wav	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-094.wav	5.672	5524.5	9844.2															
3422	Spectrogram 1	1	3329.775966109	3329.924154399	ARAYA-SAL-094.wav	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-094.wav	6.067	7039.1	9429.0															
3423	Spectrogram 1	1	3330.197320765	3330.341938253	ARAYA-SAL-094.wav	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-094.wav	6.488	6561.1	9747.7															
3424	Spectrogram 1	1	3330.581181998	3330.732941090	ARAYA-SAL-094.wav	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-094.wav	6.872	5605.1	9110.4															
3425	Spectrogram 1	1	3331.011463660	3331.154295747	ARAYA-SAL-094.wav	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-094.wav	7.302	6189.3	9429.0															
3426	Spectrogram 1	1	3331.382827085	3331.500663557	ARAYA-SAL-094.wav	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-094.wav	7.673	6932.9	9482.1															
3427	Spectrogram 1	1	3331.697057676	3331.868456181	ARAYA-SAL-094.wav	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-094.wav	7.988	5633.9	9242.8															
3428	Spectrogram 1	1	3332.088060514	3332.243390409	ARAYA-SAL-094.wav	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-094.wav	8.379	6891.5	9461.5															
3429	Spectrogram 1	1	3332.454067737	3332.571904208	ARAYA-SAL-094.wav	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-094.wav	8.745	6782.2	9352.1															
3430	Spectrogram 1	1	3332.784366937	3332.891491003	ARAYA-SAL-094.wav	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-094.wav	9.075	6727.5	9680.2															
3433	Spectrogram 1	1	3333.455677240	3333.527093283	ARAYA-SAL-094.wav	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-094.wav	9.746	6508.0	9907.0															
3434	Spectrogram 1	1	3333.553874300	3333.694920985	ARAYA-SAL-094.wav	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-094.wav	9.844	5817.6	8313.7															
3435	Spectrogram 1	1	3334.073426015	3334.212687300	ARAYA-SAL-094.wav	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-094.wav	10.364	4702.3	10331.9															
3436	Spectrogram 1	1	3334.276961739	3334.430506232	ARAYA-SAL-094.wav	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-094.wav	10.568	6773.5	9960.1															
3437	Spectrogram 1	1	3336.156989082	3336.292679564	ARAYA-SAL-094.wav	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-094.wav	12.448	5141.8	9570.8															
3438	Spectrogram 1	1	3336.644403073	3336.776522753	ARAYA-SAL-094.wav	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-094.wav	12.935	5870.7	9588.4															
3439	Spectrogram 1	1	3337.097894948	3337.253224843	ARAYA-SAL-094.wav	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-094.wav	13.388	6242.4	9163.5															
3440	Spectrogram 1	1	3337.583523538	3337.735282630	ARAYA-SAL-094.wav	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-094.wav	13.874	7020.3	9606.7															
3441	Spectrogram 1	1	3337.978097178	3338.101289853	ARAYA-SAL-094.wav	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-094.wav	14.269	5026.6	10145.5															
3442	Spectrogram 1	1	3338.378027021	3338.517288306	ARAYA-SAL-094.wav	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-094.wav	14.669	5888.7	9606.7															
3443	Spectrogram 1	1	3338.911861945	3339.060050235	ARAYA-SAL-094.wav	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-094.wav	15.202	4383.6	9694.6															
3444	Spectrogram 1	1	3577.534758844	3577.636526706	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	87.843	5349.9	8798.4															
3445	Spectrogram 1	1	3577.956113501	3578.115014197	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	88.264	2979.0	9121.7															
3446	Spectrogram 1	1	3578.573862276	3578.743475379	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	88.882	4218.3	9014.0															
3447	Spectrogram 1	1	3579.182684046	3579.332657737	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	89.491	2925.1	9445.0															
3448	Spectrogram 1	1	3579.687952553	3579.905771486	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	89.996	4224.3	9057.3															
3450	Spectrogram 1	1	3580.162869242	3580.303915928	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	90.471	5339.6	9482.1															
3451	Spectrogram 1	1	3580.553872080	3580.743124595	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	90.862	4277.4	9375.9															
3452	Spectrogram 1	1	3581.201972674	3581.368014974	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	91.510	3321.4	8791.7															
3453	Spectrogram 1	1	3576.800959504	3576.954503997	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	87.109	2737.2	9535.3															
3454	Spectrogram 1	1	3577.202674748	3577.381214857	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	87.511	4596.0	8791.7															
3455	Spectrogram 1	1	3574.779885475	3574.961996386	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	85.088	4326.1	9175.6															
3456	Spectrogram 1	1	3575.303007993	3575.508329118	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	85.611	4811.1	9175.6															
3457	Spectrogram 1	1	3575.833272116	3575.995743614	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	86.142	3248.4	9445.0															
3458	Spectrogram 1	1	3576.250976808	3576.427731516	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	86.559	4272.2	8744.5															
3463	Spectrogram 1	1	3488.226880789	3488.226880789	ARAYA-SAL-094.wav	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-094.wav	164.517	22050.0	22050.0															
3464	Spectrogram 1	1	3490.131903747	3490.131903747	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	0.440	22050.0	22050.0															
3479	Spectrogram 1	1	3495.047109769	3495.131023620	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	5.355	3341.6	8865.5															
3480	Spectrogram 1	1	3495.257787097	3495.391692178	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	5.566	3898.6	7528.3															
3481	Spectrogram 1	1	3495.548807474	3495.654146138	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	5.857	2957.6	8334.9															
3482	Spectrogram 1	1	3495.880892076	3495.988016141	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	6.189	3898.6	8066.1															
3483	Spectrogram 1	1	3496.207620474	3496.384375182	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	6.516	3629.7	8402.1															
3484	Spectrogram 1	1	3496.564700691	3496.684322564	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	6.873	4436.3	8200.5															
3485	Spectrogram 1	1	3496.771807217	3496.878931282	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	7.080	5242.9	8334.9															
3486	Spectrogram 1	1	3497.011050963	3497.134243637	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	7.319	3360.9	7461.1															
3487	Spectrogram 1	1	3497.353847971	3497.596662519	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	7.662	3045.0	8512.1															
3488	Spectrogram 1	1	3497.843047868	3497.971596746	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	8.151	4844.3	8581.3															
3489	Spectrogram 1	1	3498.173347069	3498.294754343	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	8.482	3667.8	7266.4															
3490	Spectrogram 1	1	3498.428659424	3498.521500281	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	8.737	4152.2	7197.2															
3491	Spectrogram 1	1	3498.600057928	3498.712538197	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	8.908	4083.0	7889.2															
3492	Spectrogram 1	1	3505.309593690	3505.402434547	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	15.618	4033.0	8671.0															
3493	Spectrogram 1	1	3505.584545457	3505.689884121	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	15.893	3293.6	7998.8															
3494	Spectrogram 1	1	3506.018397921	3506.075530756	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	16.327	4570.8	8133.3															
3495	Spectrogram 1	1	3506.127307387	3506.205865035	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	16.436	4301.9	8066.1															
3496	Spectrogram 1	1	3506.559374450	3506.746841564	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	16.868	2906.6	8166.1															
3497	Spectrogram 1	1	3507.227114456	3507.330667719	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	17.535	5536.3	8927.3															
3498	Spectrogram 1	1	3507.562769860	3507.657396117	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	17.871	5121.1	8096.8															
3499	Spectrogram 1	1	3507.976982912	3508.057325960	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	18.285	4152.2	7820.0															
3500	Spectrogram 1	1	3508.246577970	3508.330491821	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	18.555	3696.9	6520.1															
3501	Spectrogram 1	1	3508.609014390	3508.766129686	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	18.917	5444.6	8402.1															
3502	Spectrogram 1	1	3508.842901932	3508.912532575	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	19.151	3226.4	8200.5															
3503	Spectrogram 1	1	3509.594555789	3509.860580551	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	19.903	3045.0	7820.0															
3504	Spectrogram 1	1	3510.160527933	3510.265866597	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	20.469	2491.3	8235.3															
3505	Spectrogram 1	1	3510.440835904	3510.542603766	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	20.749	2768.2	8027.6															
3506	Spectrogram 1	1	3510.749710291	3510.917537993	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	21.058	4221.4	8788.9															
3507	Spectrogram 1	1	3511.160352035	3511.279973908	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	21.469	3226.4	8133.3															
3508	Spectrogram 1	1	3511.512076049	3511.629912521	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	21.820	4234.7	8334.9															
3509	Spectrogram 1	1	3511.867370865	3511.949499315	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	22.176	3696.9	7730.0															
3510	Spectrogram 1	1	3512.070906589	3512.151249638	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	22.379	5108.5	8334.9															
3511	Spectrogram 1	1	3512.399420389	3512.504759053	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	22.708	3114.2	8858.1															
3512	Spectrogram 1	1	3512.768998413	3512.861839270	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	23.077	3321.8	8512.1															
3513	Spectrogram 1	1	3512.906474297	3512.949323923	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	23.215	4982.7	7058.8															
3514	Spectrogram 1	1	3512.990388148	3513.063589592	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	23.299	3529.4	7820.0															
3515	Spectrogram 1	1	3513.174284460	3513.279623124	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	23.483	2560.5	8581.3															
3516	Spectrogram 1	1	3513.572428902	3513.700977780	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	23.881	5190.3	8858.1															
3517	Spectrogram 1	1	3513.949148531	3514.129474040	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	24.257	4844.3	7889.2															
3518	Spectrogram 1	1	3514.293730435	3514.456201933	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	24.602	4772.4	7797.2															
3519	Spectrogram 1	1	3515.091804720	3515.182860175	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	25.400	5713.5	8267.7															
3520	Spectrogram 1	1	3515.432816327	3515.527442584	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	25.741	3598.6	7820.0															
3521	Spectrogram 1	1	3515.741690715	3515.836316972	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	26.050	4498.2	8166.1															
3522	Spectrogram 1	1	3516.050565102	3516.182684783	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	26.359	3667.8	8512.1															
3523	Spectrogram 1	1	3516.414786924	3516.557619011	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	26.723	4290.6	8096.8															
3524	Spectrogram 1	1	3516.995042277	3517.105737144	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	27.303	5259.5	8442.9															
3525	Spectrogram 1	1	3517.966299961	3518.055570016	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	28.275	2554.3	7461.1															
3526	Spectrogram 1	1	3518.387654618	3518.526915902	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	28.696	4083.0	7543.2															
3527	Spectrogram 1	1	3518.616185956	3518.687602000	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	28.925	2560.5	7266.4															
3528	Spectrogram 1	1	3518.739378631	3518.819721680	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	29.048	3529.4	6920.4															
3529	Spectrogram 1	1	3519.512457301	3519.605298158	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	29.821	2837.4	8650.5															
3530	Spectrogram 1	1	3519.657074789	3519.757057250	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	29.965	4567.5	8166.1															
3531	Spectrogram 1	1	3520.708672811	3520.828294684	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	31.017	4503.5	7864.4															
3532	Spectrogram 1	1	3521.895964533	3522.006659400	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	32.204	3045.0	7820.0															
3533	Spectrogram 1	1	3522.215551327	3522.333387799	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	32.524	3252.6	8788.9															
3534	Spectrogram 1	1	3522.476219885	3522.545850528	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	32.785	4567.5	7681.6															
3535	Spectrogram 1	1	3522.677970208	3522.767240262	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	32.986	5190.3	8996.5															
3536	Spectrogram 1	1	3523.049333634	3523.181453314	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	33.358	4013.8	7543.2															
3537	Spectrogram 1	1	3523.451048372	3523.601022064	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	33.759	3696.9	7393.9															
3538	Spectrogram 1	1	3524.079509554	3524.208058433	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	34.388	4638.0	8267.7															
3539	Spectrogram 1	1	3524.477653996	3524.574065655	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	34.786	4636.7	8027.6															
3540	Spectrogram 1	1	3524.795455390	3524.947214482	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	35.104	4221.4	8096.8															
3541	Spectrogram 1	1	3525.036484536	3525.173960420	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	35.345	3944.6	7681.6															
3542	Spectrogram 1	1	3525.564963257	3525.670301921	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	35.873	4775.1	8166.1															
3543	Spectrogram 1	1	3525.943468287	3526.038094545	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	36.252	3183.4	6782.0															
3544	Spectrogram 1	1	3526.107725187	3526.239844868	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	36.416	4498.2	7404.8															
3545	Spectrogram 1	1	3524.281259877	3524.358032124	ARAYA-SAL-097.WAV	C:/Users/melan/Documents/vervain_recs/converted_sound_files/ARAYA-SAL-097.WAV	34.590	3898.6	8536.6															
